Model,Method,Horizon,R2,MAE,RMSE,MAE_USD,RMSE_USD,DirAcc,Naive_R2,Naive_MAE,Naive_RMSE,Naive_MAE_USD,Naive_RMSE_USD,Const_DirAcc,Pct_Up,Pct_Down,PerStock_MeanMAPE,PerStock_MedianMAPE,PerStock_StdMAPE,PerStock_MinMAPE,PerStock_MaxMAPE,N_Stocks,N_Test_Samples
PatchTST,global,5,0.996012203764385,0.0632839947938919,0.28661592079186515,2.4103019848856193,14.647053281718211,0.5532712535649953,0.9958956952147493,0.06474149227142334,0.29077270148828893,2.3841450133781903,14.636832735151907,0.5242177831834671,0.5242177831834671,0.47062179000313364,2.6758977879866075,2.240239909389604,1.592815982017721,1.1085032761717044,9.77514308326913,49,188279
PatchTST,global,20,0.9857056659597165,0.12612637877464294,0.541288451663582,4.934827451225405,27.469861748236394,0.5288890421944008,0.9857853705156429,0.12361067533493042,0.5397772266346431,4.613674850030936,26.76653607241634,0.5421106513671459,0.5421106513671459,0.4549377746022267,5.585842404827323,4.17929563549999,4.383847703117407,2.089397459449095,24.307684170805253,49,187544
PatchTST,global,60,0.9618060291185476,0.22033755481243134,0.8796623876859557,8.633057858100969,44.665677663436355,0.5332199409701165,0.9625411702810412,0.2159917652606964,0.8711555698508572,8.143771107013771,43.52467731065202,0.5621299070322154,0.5621299070322154,0.43610512400494295,9.94595054236471,7.192555738996069,8.777587272839781,3.4367631825629,48.556843940186184,49,185584
PatchTST,global,120,0.9309370700206441,0.3228829801082611,1.173586142886966,12.59160388284149,58.941226927405985,0.5074279777591686,0.9319997600864363,0.3102499842643738,1.1645220163179646,11.700778546979373,57.586971119134795,0.5826840739361818,0.5826840739361818,0.41607165670192653,14.60326586798006,10.150211120944675,14.191775876455468,4.9438900570466435,82.41163444699205,49,182644
PatchTST,global,240,0.8617548631117352,0.4532817006111145,1.6394205667763495,17.600266710606874,79.8025367462164,0.5488367854223399,0.8731550751549423,0.4515097737312317,1.5703700420407953,17.027803123159664,76.40773249556338,0.6067580668574509,0.6067580668574509,0.3923854068870866,21.65594944286848,13.662634667705703,24.664683409535797,6.237232827323973,145.75588123303368,48,176814
