stock_close_max,n_samples,mape_pct,model,method,horizon
30.885459899902344,2640,1.0853133637254762,GCFormer,global,5
184.58999633789062,1897,1.1432765367516537,GCFormer,global,5
117.75,2614,1.3422966671677254,GCFormer,global,5
41.0,5995,1.35380558029897,GCFormer,global,5
11.28125,7295,1.590976101596921,GCFormer,global,5
75.5625,5008,1.5993289704560074,GCFormer,global,5
80.45999908447266,1479,1.6271197966487676,GCFormer,global,5
25.75,5965,1.6366740874065213,GCFormer,global,5
58.4375,4215,1.6385106523003723,GCFormer,global,5
44.703548431396484,4546,1.6914640884465106,GCFormer,global,5
123.20999908447266,876,1.753708635404358,GCFormer,global,5
108.125,5012,1.817378224523996,GCFormer,global,5
20.09375,7295,1.8602471458581034,GCFormer,global,5
59.5625,4255,1.9229072394992313,GCFormer,global,5
9.46875,4922,1.9243222938183886,GCFormer,global,5
78.0,4601,1.9303841918623994,GCFormer,global,5
17.70833396911621,5012,1.9367952437435485,GCFormer,global,5
46.3125,4256,1.9372810502708777,GCFormer,global,5
42.125,6301,2.0201807696391447,GCFormer,global,5
20.125,5995,2.10530293906897,GCFormer,global,5
23.8700008392334,3514,2.122174704816376,GCFormer,global,5
14.550874710083008,7295,2.146156776426544,GCFormer,global,5
24.783248901367188,2671,2.188168263965777,GCFormer,global,5
26.015398025512695,2791,2.194182683669864,GCFormer,global,5
26.125,5905,2.2666068261382004,GCFormer,global,5
89.65625,3527,2.2881668113051448,GCFormer,global,5
74.875,5012,2.3073793416623167,GCFormer,global,5
7.011218070983887,7295,2.333342685315026,GCFormer,global,5
25.735807418823242,4786,2.350457090588832,GCFormer,global,5
64.56999969482422,185,2.3650343473883195,GCFormer,global,5
20.03125,6301,2.3854633990717593,GCFormer,global,5
66.22000122070312,1949,2.4586420152374138,GCFormer,global,5
82.51000213623047,3558,2.629208744422625,GCFormer,global,5
719.989990234375,1748,2.651275469971468,GCFormer,global,5
50.70000076293945,1589,2.6685509783604218,GCFormer,global,5
15.404823303222656,5012,2.7257204083885562,GCFormer,global,5
5.1495537757873535,4918,2.8112933511609746,GCFormer,global,5
499.6875,5417,2.943158887823051,GCFormer,global,5
939.8400268554688,1723,3.264372174057025,GCFormer,global,5
9.885000228881836,2630,3.2941328057736405,GCFormer,global,5
228.4499969482422,1808,3.5519554934254502,GCFormer,global,5
62.95000076293945,1790,3.6728178208355415,GCFormer,global,5
96.5625,4480,3.9237335478041895,GCFormer,global,5
121.30000305175781,561,4.5110651715073,GCFormer,global,5
47.5,5012,4.586286649691789,GCFormer,global,5
210.86000061035156,660,4.719544169067076,GCFormer,global,5
150.08999633789062,2842,8.02082103724367,GCFormer,global,5
607.8067626953125,1929,9.289829989326085,GCFormer,global,5
286.0400085449219,1192,9.974104354059254,GCFormer,global,5
184.58999633789062,1882,2.1139758618951285,GCFormer,global,20
30.885459899902344,2625,2.17759328653403,GCFormer,global,20
41.0,5980,2.3878701705902032,GCFormer,global,20
117.75,2599,2.649508101241705,GCFormer,global,20
75.5625,4993,2.8804580220007376,GCFormer,global,20
25.75,5950,2.909338310934396,GCFormer,global,20
11.28125,7280,2.9256597229786565,GCFormer,global,20
80.45999908447266,1464,3.073562442835007,GCFormer,global,20
58.4375,4200,3.087795332201485,GCFormer,global,20
44.703548431396484,4531,3.1580588426253824,GCFormer,global,20
108.125,4997,3.231136631741803,GCFormer,global,20
20.09375,7280,3.432074247062776,GCFormer,global,20
17.70833396911621,4997,3.501186748251984,GCFormer,global,20
9.46875,4907,3.5171227357260944,GCFormer,global,20
123.20999908447266,861,3.520364740595014,GCFormer,global,20
59.5625,4240,3.5538156028783323,GCFormer,global,20
