stock_close_max,n_samples,mape_pct,model,method,horizon
184.58999633789062,1897,1.1580067314322484,DLinear,sequential,5
41.0,5995,1.4537892219654,DLinear,sequential,5
30.885459899902344,2640,1.5722717958898864,DLinear,sequential,5
117.75,2614,1.622430100258079,DLinear,sequential,5
75.5625,5008,1.6607266960882927,DLinear,sequential,5
11.28125,7295,1.70214328503042,DLinear,sequential,5
25.75,5965,1.7286778652731205,DLinear,sequential,5
58.4375,4215,1.7824165125176792,DLinear,sequential,5
44.703548431396484,4546,1.7989544494409253,DLinear,sequential,5
123.20999908447266,876,1.8230523632007622,DLinear,sequential,5
108.125,5012,1.9337931350752884,DLinear,sequential,5
80.45999908447266,1479,1.9637124043985998,DLinear,sequential,5
78.0,4601,2.003105654950849,DLinear,sequential,5
20.09375,7295,2.057776225797975,DLinear,sequential,5
42.125,6301,2.0706968101601912,DLinear,sequential,5
17.70833396911621,5012,2.0803469444751754,DLinear,sequential,5
59.5625,4255,2.082265444325205,DLinear,sequential,5
46.3125,4256,2.0914612644659982,DLinear,sequential,5
9.46875,4922,2.1003930291968222,DLinear,sequential,5
23.8700008392334,3514,2.174614048365619,DLinear,sequential,5
24.783248901367188,2671,2.3185337102258514,DLinear,sequential,5
26.015398025512695,2791,2.328590708647393,DLinear,sequential,5
14.550874710083008,7295,2.328832716734151,DLinear,sequential,5
20.125,5995,2.3638707305505147,DLinear,sequential,5
26.125,5905,2.394664424162435,DLinear,sequential,5
74.875,5012,2.437179351374448,DLinear,sequential,5
89.65625,3527,2.469189660371256,DLinear,sequential,5
7.011218070983887,7295,2.497277068672233,DLinear,sequential,5
66.22000122070312,1949,2.609944284346565,DLinear,sequential,5
82.51000213623047,3558,2.617089098762082,DLinear,sequential,5
25.735807418823242,4786,2.665587575313948,DLinear,sequential,5
20.03125,6301,2.6684238643331106,DLinear,sequential,5
719.989990234375,1748,2.824381029233757,DLinear,sequential,5
64.56999969482422,185,2.8541291322177793,DLinear,sequential,5
15.404823303222656,5012,3.020614237406415,DLinear,sequential,5
5.1495537757873535,4918,3.034093012326317,DLinear,sequential,5
50.70000076293945,1589,3.32993892432789,DLinear,sequential,5
9.885000228881836,2630,3.4968156098699685,DLinear,sequential,5
499.6875,5417,3.6548850206057297,DLinear,sequential,5
228.4499969482422,1808,3.820243368748862,DLinear,sequential,5
939.8400268554688,1723,4.081030754143864,DLinear,sequential,5
62.95000076293945,1790,4.264475783700022,DLinear,sequential,5
96.5625,4480,4.345885095576431,DLinear,sequential,5
121.30000305175781,561,4.354259043394795,DLinear,sequential,5
47.5,5012,4.818732166402509,DLinear,sequential,5
210.86000061035156,660,4.8458726713248375,DLinear,sequential,5
150.08999633789062,2842,9.550907299021667,DLinear,sequential,5
286.0400085449219,1192,10.441098984503261,DLinear,sequential,5
607.8067626953125,1929,10.593508257498465,DLinear,sequential,5
184.58999633789062,1882,2.1011861666836107,DLinear,sequential,20
41.0,5980,2.5676538008832526,DLinear,sequential,20
30.885459899902344,2625,2.847869585428469,DLinear,sequential,20
117.75,2599,2.9990582473073326,DLinear,sequential,20
75.5625,4993,3.0137060478273985,DLinear,sequential,20
25.75,5950,3.024210993050085,DLinear,sequential,20
11.28125,7280,3.0652957187407193,DLinear,sequential,20
58.4375,4200,3.274306689572165,DLinear,sequential,20
