stock_close_max,n_samples,n_nonoverlap_trades,sharpe_strategy_overlap,sharpe_naive_overlap,sharpe_strategy,sharpe_naive,mdd_strategy,mdd_naive,hit_rate,mean_strat_return,mean_naive_return,Model,Method,Horizon
5.1495537757873535,4918,984,0.6049449834163114,0.8612899756710932,0.34167729271379954,0.862680299213763,0.8544246038833571,0.7357054038044184,0.5378510378510378,0.004373798887656642,0.006204263066126396,PatchTST,global,5
7.011218070983887,7295,1459,0.512451999526108,0.2560060552631744,0.5471459737834939,0.2584243363783065,0.8070436497827592,0.895782879332479,0.5622839762201023,0.010488497407433704,0.005249969075625814,PatchTST,global,5
9.46875,4922,985,1.4063930286992254,0.6259577214656538,1.5085002887121806,0.6193768737936267,0.28563959327918287,0.5086871707713538,0.5723885155772755,0.007220443820229826,0.0032634790351613236,PatchTST,global,5
9.885000228881836,2630,526,1.0237542937726827,1.290478189501453,1.2750907838326018,1.2966541907632572,0.45272928450244854,0.6369376489503156,0.5535646206633625,0.008985030135240392,0.011258583107095184,PatchTST,global,5
11.28125,7295,1459,0.6480154514091027,0.3558029491662174,0.575577825805143,0.3541435635713963,0.6427383956903368,0.567598534859701,0.5470969521445318,0.002711291472675727,0.0014929922324640606,PatchTST,global,5
14.550874710083008,7295,1459,1.1360102602502373,0.35876189371806594,1.0720174532131983,0.36144788515650367,0.5509019808989828,0.6676217914996241,0.5661835748792271,0.006463327291854078,0.0020645110493769585,PatchTST,global,5
15.404823303222656,5012,1003,1.766934628427081,0.3692062651263543,1.7778888480526647,0.3657150486011616,0.6214540655754058,0.8012599624683443,0.5839824246055523,0.012669978642740975,0.0027245293936444433,PatchTST,global,5
17.70833396911621,5012,1003,1.1918352499719298,0.3892121067343119,1.0835402378245191,0.3809921300225466,0.31196526149105674,0.5889135659771427,0.5560457188690595,0.006001015421408846,0.0019841734366178934,PatchTST,global,5
20.03125,6301,1261,1.9456527899480691,0.46985348373792973,2.062622935617762,0.4695168778981325,0.3728561979803736,0.7299379278875012,0.6151765828825962,0.01225289359900473,0.003061367672527019,PatchTST,global,5
20.09375,7295,1459,1.6434669152556267,0.38937989733186174,1.3811579526661009,0.38887905458197364,0.49056087996049813,0.5979236359709557,0.5814370431664598,0.008008808662369315,0.0019447584240739782,PatchTST,global,5
20.125,5995,1199,1.9102474077637057,0.30272987135537976,2.008619775252299,0.3050387011426839,0.3333426564743114,0.7836683427406625,0.6156810185960797,0.012752698349937813,0.0020910016515745793,PatchTST,global,5
23.8700008392334,3514,703,0.37829341135484806,0.48102933535227743,0.20808748652143946,0.48787095216137827,0.5183079055116886,0.5356938123007005,0.5305017103762828,0.0019572974334452708,0.0024866836874337587,PatchTST,global,5
24.783248901367188,2671,535,1.0709734276414524,0.3432814984020591,0.9784613003067627,0.3420284150597075,0.6983889741425298,0.5242080851640443,0.5557223264540337,0.006069305831135657,0.0019651313227912488,PatchTST,global,5
25.735807418823242,4786,958,2.3497535080992753,0.3691164349166862,2.5139431167349744,0.3678047369553352,0.3103225092366938,0.6906408583589193,0.6229851371153443,0.014860368192032966,0.0024556264460803014,PatchTST,global,5
25.75,5965,1193,0.5381018428595414,0.2909446150453937,0.5046202040975156,0.29530259212293375,0.550733343271383,0.35722347327014614,0.5287685060565276,0.0022281095847482544,0.001207152398325537,PatchTST,global,5
26.015398025512695,2791,559,1.005935846328217,0.7352343516512219,1.083725435135134,0.7387794073328496,0.3787803418339464,0.5653348633850135,0.5667987036370183,0.005543767249923654,0.004070625587311054,PatchTST,global,5
26.125,5905,1181,0.8231571379650788,0.37341953827024255,0.8988860520816807,0.37334987070211345,0.591760447259351,0.6343028208349981,0.5470288624787776,0.0049367154071853275,0.0022514003755197856,PatchTST,global,5
30.885459899902344,2640,528,4.542620387071076,0.5025832142889436,4.394203355791242,0.4976832380091038,0.06393862264602235,0.43342956029015245,0.7505729564553094,0.01572772552753031,0.0020607605595070705,PatchTST,global,5
41.0,5995,1199,0.8468397841690897,0.47324900271541653,0.8689247901428171,0.47021743970866037,0.3846540091562245,0.4080683768730494,0.5532128514056225,0.002995399150006014,0.001682087917567346,PatchTST,global,5
42.125,6301,1261,0.3763543856933771,0.18488666509760726,0.4327955258491518,0.18310907776552335,0.8024121755330959,0.766640340758678,0.5197452229299363,0.0019287283824627722,0.0009485100422327242,PatchTST,global,5
44.703548431396484,4546,910,0.7584968982916486,0.08413361838484515,0.8474163260627245,0.0919942693889696,0.46263144659761635,0.6887508816007184,0.5372540349325668,0.00347853032282648,0.0003880130126098605,PatchTST,global,5
46.3125,4256,852,1.0714766162187197,0.5468776561636393,1.2031421264806927,0.5414665576618082,0.41851216408860825,0.3953691359338585,0.5715635333018422,0.005455738754307412,0.002807812072548529,PatchTST,global,5
47.5,5012,1003,0.4592642714872804,0.48162878928314584,0.39045233218615144,0.4801581368333683,0.9697419230168709,0.9611883110828947,0.5255739025372533,0.0052057034714766215,0.005458067738579121,PatchTST,global,5
50.70000076293945,1589,318,2.8424697034471342,0.190705360784967,2.9154855475850523,0.17814960808446575,0.2097729937934305,0.6892410904640308,0.6433080808080808,0.024157409029874444,0.0017452860649915301,PatchTST,global,5
58.4375,4215,843,1.2482711598605363,0.811613825407889,1.3104912353570568,0.8016051315283883,0.3605952185693774,0.47416697996025725,0.561416013304823,0.00525897028942061,0.0034493250109286456,PatchTST,global,5
59.5625,4255,851,1.4478708347903522,0.7166924557154963,1.3161843581698958,0.7091164133227411,0.4497635519255512,0.5839912869463748,0.5951932139491046,0.007124831483215755,0.003581182852707135,PatchTST,global,5
62.95000076293945,1790,358,1.992232622510981,-0.011111114279173526,1.8534999399948051,-0.03702742785101105,0.33698383362654605,0.8375235230889098,0.6143497757847534,0.02134506462840317,-0.00012364704372177197,PatchTST,global,5
64.56999969482422,185,37,3.449141419467522,-0.28515985211408196,4.405311351238565,-0.2870633680892799,0.055343669221444514,0.39122445365699976,0.6739130434782609,0.025348047112332902,-0.0023292279459829744,PatchTST,global,5
66.22000122070312,1949,390,1.656740880482407,0.6601475508486483,1.6096798154741934,0.6795207950073302,0.32734610592787394,0.5825223793428291,0.5970225872689938,0.01084397673637114,0.004417996287241792,PatchTST,global,5
74.875,5012,1003,0.9624541551540662,0.22597286095625957,1.1828757796335043,0.2261528387956375,0.5987756742881561,0.6308923716550312,0.5365658184732518,0.005596350874959391,0.0013253079330604867,PatchTST,global,5
75.5625,5008,1002,0.5739700033657179,0.05452844124403497,0.650977389024494,0.054594727169373664,0.36595170164369084,0.5272114665676734,0.532998996990973,0.0022671472629957707,0.0002160806408369385,PatchTST,global,5
78.0,4601,921,0.5001200683640549,0.39879870456205174,0.5175437689457001,0.39971272964241106,0.7132833240913611,0.5244284351613144,0.5423470498584803,0.00240170337491087,0.0019168571024390719,PatchTST,global,5
80.45999908447266,1479,296,3.24812890216334,0.6706540897744087,3.6781590182763617,0.6785749327394486,0.06225248318515242,0.27555827466384064,0.6811103588354773,0.014506737062740216,0.00327946300804102,PatchTST,global,5
82.51000213623047,3558,712,0.30188862191935567,0.5185828455098175,0.009690825622486101,0.5303220574132421,0.8295243757420759,0.5857392221506157,0.5201012088838909,0.002217753913865596,0.003802955621559577,PatchTST,global,5
89.65625,3527,706,0.8974628796284897,0.41528483040782077,1.0798287686271575,0.4168562739400663,0.4773385828420087,0.46167054740836144,0.5548936170212766,0.0057590951985471315,0.002681548105828895,PatchTST,global,5
96.5625,4480,896,0.8531156203918916,0.4514139723280873,0.9071668634673842,0.4522052161795934,0.6492985016435089,0.899299940610461,0.5583221175414984,0.00861183137756615,0.00458036660123506,PatchTST,global,5
108.125,5012,1003,0.8894834119680826,0.32905132333040743,0.8585929797547373,0.32404580312232384,0.45897240344553447,0.5730058015481068,0.554578168732507,0.0041096001398657125,0.0015305313825138627,PatchTST,global,5
117.75,2614,523,3.3849510088710106,0.9340468809275754,2.8941415893300184,0.9764983071824738,0.17542421097554917,0.3552068271076053,0.6877394636015326,0.011834414437065073,0.003587135901426588,PatchTST,global,5
121.30000305175781,561,113,1.2955924290227587,-1.0912827643723235,1.313204832384574,-1.0464845111363263,0.5194690150896422,0.8038324607670708,0.5757575757575758,0.012173100673189184,-0.010301882540410813,PatchTST,global,5
123.20999908447266,876,176,0.7433879053347542,0.6928695050017287,0.7743866408475594,0.6933694309228137,0.4380704118718233,0.20243857763975204,0.5211428571428571,0.00323601111938435,0.003018253781713067,PatchTST,global,5
150.08999633789062,2842,569,0.9695921697036264,0.41979474176056625,1.0152047990315858,0.4251665192596889,0.6924411576474636,0.9698506166661001,0.5587614356087263,0.0080687071089562,0.003519720322348202,PatchTST,global,5
184.58999633789062,1897,380,0.2216693726800979,0.4945643229668655,-0.11806241106999982,0.4996315886016428,0.33920695182407545,0.20233135856814954,0.5073917634635692,0.0006138629478628436,0.0013669366766728714,PatchTST,global,5
210.86000061035156,660,132,-0.13393747882048038,-0.451630219505247,-0.20456773882283438,-0.5590825025750665,0.7171732957324823,0.7180090737751377,0.49696969696969695,-0.0014648549542513234,-0.004930313536230763,PatchTST,global,5
228.4499969482422,1808,362,0.7706592893808705,0.10463857913704537,0.8404213402332197,0.10063749738256705,0.5738151205352809,0.7592274790651088,0.5321151716500554,0.007020222270686736,0.000958690438151162,PatchTST,global,5
286.0400085449219,1192,239,0.9499607368673137,0.6582707641046176,1.2770877758891965,0.6557175577300189,0.6692439218943773,0.9092227658191988,0.5553691275167785,0.015019530043723786,0.010455663985397866,PatchTST,global,5
499.6875,5417,1084,1.8560827682103536,0.047739432666003064,1.8872071646988169,0.05866554470620794,0.9904220777636464,0.9795475110812719,0.6251854599406528,0.017569176482409733,0.0004670696643847228,PatchTST,global,5
607.8067626953125,1929,386,1.1855767768862446,0.19746259363707588,0.979125517936739,0.18944674979872633,0.3738794736678346,0.9529121474767551,0.5915931499740529,0.010056012821191068,0.0016974190230512655,PatchTST,global,5
719.989990234375,1748,350,1.3326517874249555,0.8451439574808978,1.5779958895834751,0.8175459092510291,0.45171674329207,0.5018312072345914,0.5743707093821511,0.009903516623228735,0.006345561926024364,PatchTST,global,5
939.8400268554688,1723,345,1.9189790726899765,0.12355039496927903,1.8666098756100507,0.13722973750939826,0.2729422160827719,0.8513681544830949,0.6142191142191142,0.015258786153453847,0.001017535828337072,PatchTST,global,5
5.1495537757873535,4903,246,-0.3651934539248119,0.8489815539451746,-0.4063626869954389,0.8381896362861371,0.9962354656203057,0.731894935566862,0.44360595553742604,-0.0110443032989584,0.025102594915909028,PatchTST,global,20
