Model,Method,Horizon,R2,MAE,RMSE,MAE_USD,RMSE_USD,DirAcc,Naive_R2,Naive_MAE,Naive_RMSE,Naive_MAE_USD,Naive_RMSE_USD,Const_DirAcc,Pct_Up,Pct_Down,PerStock_MeanMAPE,PerStock_MedianMAPE,PerStock_StdMAPE,PerStock_MinMAPE,PerStock_MaxMAPE,N_Stocks,N_Test_Samples
PatchTST,sequential,5,0.9938642556948842,0.08652405440807343,0.35552280140840675,3.705263039375352,20.203721726293796,0.517768118077556,0.9958956952147493,0.06474149227142334,0.29077270148828893,2.3841450133781903,14.636832735151907,0.5242177831834671,0.5242177831834671,0.47062179000313364,4.369033680952915,2.780801751417035,5.12744208635923,1.3935343359207764,30.850641543229145,49,188279
PatchTST,sequential,60,0.936902211313695,0.31368252635002136,1.1306435176414713,12.86644098409289,54.22846549141428,0.5297055334195742,0.9625411702810412,0.2159917652606964,0.8711555698508572,8.143771107013771,43.52467731065202,0.5621299070322154,0.5621299070322154,0.43610512400494295,15.824157487402084,10.37794212430992,16.505926663315744,5.122855736309345,91.23264667092343,49,185584
PatchTST,sequential,120,0.8694228698757736,0.4561934769153595,1.6137120593018768,20.073017081558216,87.26095938162267,0.5402164064893715,0.9319997600864363,0.3102499842643738,1.1645220163179646,11.700778546979373,57.586971119134795,0.5826840739361818,0.5826840739361818,0.41607165670192653,26.58022436930762,14.309634030675273,35.933942208764776,7.102711845755999,203.1765561761024,49,182644
