Model,Method,Horizon,R2,MAE,RMSE,MAE_USD,RMSE_USD,DirAcc,Naive_R2,Naive_MAE,Naive_RMSE,Naive_MAE_USD,Naive_RMSE_USD,Const_DirAcc,Pct_Up,Pct_Down,PerStock_MeanMAPE,PerStock_MedianMAPE,PerStock_StdMAPE,PerStock_MinMAPE,PerStock_MaxMAPE,N_Stocks,N_Test_Samples
iTransformer,sequential,5,0.9921096471538136,0.10356353968381882,0.4031642769006396,4.2275526013616025,19.82677197466407,0.5278082980170564,0.9958956952147493,0.06474149227142334,0.29077270148828893,2.3841450133781903,14.636832735151907,0.5242177831834671,0.5242177831834671,0.47062179000313364,5.148819575155747,3.5102436712547584,5.038026727603977,1.5707634396374994,24.505927090688164,49,188279
iTransformer,sequential,20,0.9751643608323822,0.18898899853229523,0.7134843835785785,8.190890396756554,39.06892554070205,0.5281972956372906,0.9857853705156429,0.12361067533493042,0.5397772266346431,4.613674850030936,26.76653607241634,0.5421106513671459,0.5421106513671459,0.4549377746022267,10.416008659382937,6.2624807155406,12.66302909622673,2.922511193122676,64.77717198684918,49,187544
iTransformer,sequential,60,0.9151418263388094,0.3382836580276489,1.3111894967782067,14.667416349908374,71.37621821860866,0.5382571025192375,0.9625411702810412,0.2159917652606964,0.8711555698508572,8.143771107013771,43.52467731065202,0.5621299070322154,0.5621299070322154,0.43610512400494295,19.39855498416932,10.40744516992743,25.49352554090318,4.755264052086517,128.06696963480994,49,185584
iTransformer,sequential,120,0.8699347269648936,0.45347175002098083,1.6105460933708386,19.839602541839888,90.84096816300114,0.5587408849397915,0.9319997600864363,0.3102499842643738,1.1645220163179646,11.700778546979373,57.586971119134795,0.5826840739361818,0.5826840739361818,0.41607165670192653,27.547011235171038,14.448217160109003,37.297260536510855,6.228711385640862,194.85018275454712,49,182644
iTransformer,sequential,240,0.6410821961048251,0.7070572972297668,2.641575027304341,32.76089567059589,156.64931551480092,0.5890759532539118,0.8731550751549423,0.4515097737312317,1.5703700420407953,17.027803123159664,76.40773249556338,0.6067580668574509,0.6067580668574509,0.3923854068870866,50.98782589274126,21.986450893832682,80.42878446778222,7.779830262311846,422.29571682250236,48,176814
