stock_close_max,n_samples,mape_pct,model,method,horizon
184.58999633789062,1897,1.5707634396374994,iTransformer,sequential,5
41.0,5995,1.8441236222103117,iTransformer,sequential,5
30.885459899902344,2640,1.9631622788176266,iTransformer,sequential,5
117.75,2614,2.033570577992733,iTransformer,sequential,5
58.4375,4215,2.253540337170583,iTransformer,sequential,5
11.28125,7295,2.2688773027782796,iTransformer,sequential,5
25.75,5965,2.271378792462129,iTransformer,sequential,5
75.5625,5008,2.2945678999935564,iTransformer,sequential,5
80.45999908447266,1479,2.3655679032914203,iTransformer,sequential,5
20.09375,7295,2.5966804721567005,iTransformer,sequential,5
123.20999908447266,876,2.6129629878081015,iTransformer,sequential,5
46.3125,4256,2.642816461707319,iTransformer,sequential,5
108.125,5012,2.671896690876053,iTransformer,sequential,5
9.46875,4922,2.69835790946019,iTransformer,sequential,5
44.703548431396484,4546,2.817453398569791,iTransformer,sequential,5
78.0,4601,2.8371938210844316,iTransformer,sequential,5
59.5625,4255,2.841196521610558,iTransformer,sequential,5
17.70833396911621,5012,2.929430852872027,iTransformer,sequential,5
23.8700008392334,3514,3.0719412883912027,iTransformer,sequential,5
42.125,6301,3.0865689461532413,iTransformer,sequential,5
20.125,5995,3.1227815236001697,iTransformer,sequential,5
26.015398025512695,2791,3.142126155956083,iTransformer,sequential,5
26.125,5905,3.3016380714132874,iTransformer,sequential,5
24.783248901367188,2671,3.3952228326776,iTransformer,sequential,5
14.550874710083008,7295,3.5102436712547584,iTransformer,sequential,5
74.875,5012,3.555215442259918,iTransformer,sequential,5
89.65625,3527,3.605706934891759,iTransformer,sequential,5
66.22000122070312,1949,3.620043628026335,iTransformer,sequential,5
20.03125,6301,3.6520443096673696,iTransformer,sequential,5
25.735807418823242,4786,3.779441708186996,iTransformer,sequential,5
719.989990234375,1748,3.8965026501630637,iTransformer,sequential,5
82.51000213623047,3558,3.961127342622332,iTransformer,sequential,5
64.56999969482422,185,4.1138505660379705,iTransformer,sequential,5
15.404823303222656,5012,4.21558289304805,iTransformer,sequential,5
7.011218070983887,7295,4.329095293191097,iTransformer,sequential,5
5.1495537757873535,4918,4.723659583635491,iTransformer,sequential,5
9.885000228881836,2630,4.862357769855009,iTransformer,sequential,5
50.70000076293945,1589,5.055817155822994,iTransformer,sequential,5
228.4499969482422,1808,6.117625941760899,iTransformer,sequential,5
96.5625,4480,6.218220790883716,iTransformer,sequential,5
939.8400268554688,1723,6.3861555822091045,iTransformer,sequential,5
62.95000076293945,1790,6.573220358082549,iTransformer,sequential,5
499.6875,5417,7.5995949385313635,iTransformer,sequential,5
47.5,5012,8.285702731453881,iTransformer,sequential,5
210.86000061035156,660,9.658000730249528,iTransformer,sequential,5
121.30000305175781,561,14.413421673675607,iTransformer,sequential,5
286.0400085449219,1192,20.929607030286004,iTransformer,sequential,5
150.08999633789062,2842,22.090173277456742,iTransformer,sequential,5
607.8067626953125,1929,24.505927090688164,iTransformer,sequential,5
184.58999633789062,1882,2.922511193122676,iTransformer,sequential,20
41.0,5980,3.1555685222303675,iTransformer,sequential,20
30.885459899902344,2625,3.306192599444549,iTransformer,sequential,20
117.75,2599,3.4866733576839137,iTransformer,sequential,20
58.4375,4200,3.7060134358152546,iTransformer,sequential,20
25.75,5950,3.810036560034586,iTransformer,sequential,20
